id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
h_015, 2048, 7005, 0.00, 649, 3189, 0.00, 647, 3155, 0.01, 646, 3140, 0.56, 647, 3155, 0.56, 647, 3155, 0.57, 647, 3155, 0.57, 647, 3155, 0.58, 647, 3155, 0.59, 647, 3155, 0.59, 647, 3155, 0.60, 647, 3155, 0.61, 647, 3155, 0.61
h_016, 2048, 7307, 0.00, 812, 4093, 0.00, 812, 4084, 0.00, 812, 4080, 0.10, 812, 4084, 0.10, 812, 4084, 0.11, 812, 4084, 0.11, 812, 4084, 0.11, 812, 4084, 0.12, 812, 4084, 0.12, 812, 4084, 0.13, 812, 4084, 0.13, 812, 4084, 0.14
h_017, 1024, 9737, 0.00, 849, 8652, 0.00, 849, 8620, 0.01, 849, 8620, 0.28, 849, 8620, 0.29, 849, 8620, 0.30, 849, 8620, 0.31, 849, 8620, 0.32, 849, 8620, 0.33, 849, 8620, 0.34, 849, 8620, 0.36, 849, 8620, 0.37, 849, 8620, 0.38
h_018, 1974, 9003, 0.00, 1813, 8747, 0.00, 494, 1787, 0.00, 494, 1787, 0.02, 494, 1787, 0.03, 494, 1787, 0.03, 494, 1787, 0.03, 494, 1787, 0.04, 494, 1787, 0.04, 494, 1787, 0.05, 494, 1787, 0.05, 494, 1787, 0.06, 494, 1787, 0.06
h_019, 1024, 10284, 0.00, 780, 8163, 0.00, 780, 8091, 0.01, 780, 8085, 0.81, 780, 8091, 0.82, 780, 8091, 0.83, 780, 8091, 0.84, 780, 8091, 0.85, 780, 8091, 0.86, 780, 8091, 0.86, 780, 8091, 0.87, 780, 8091, 0.88, 780, 8091, 0.89
h_020, 1024, 10743, 0.00, 916, 9908, 0.00, 916, 9887, 0.01, 916, 9883, 0.24, 916, 9887, 0.25, 916, 9887, 0.26, 916, 9887, 0.27, 916, 9887, 0.28, 916, 9887, 0.29, 916, 9887, 0.29, 916, 9887, 0.31, 916, 9887, 0.32, 916, 9887, 0.33
h_021, 2048, 10573, 0.00, 759, 5001, 0.00, 754, 4916, 0.01, 745, 4573, 0.48, 754, 4916, 0.50, 754, 4916, 0.51, 754, 4916, 0.53, 754, 4916, 0.54, 754, 4916, 0.55, 754, 4916, 0.56, 754, 4916, 0.58, 754, 4916, 0.59, 754, 4916, 0.60
h_022, 2048, 10584, 0.00, 744, 4739, 0.00, 743, 4687, 0.00, 743, 4671, 2.53, 743, 4687, 2.53, 743, 4687, 2.54, 743, 4687, 2.54, 743, 4687, 2.55, 743, 4687, 2.55, 743, 4687, 2.56, 743, 4687, 2.56, 743, 4687, 2.56, 743, 4687, 2.57
h_023, 2048, 11098, 0.00, 1135, 7565, 0.00, 1135, 7543, 0.01, 1135, 7541, 0.19, 1135, 7543, 0.20, 1135, 7543, 0.21, 1135, 7543, 0.21, 1135, 7543, 0.22, 1135, 7543, 0.23, 1135, 7543, 0.23, 1135, 7543, 0.24, 1135, 7543, 0.25, 1135, 7543, 0.26
h_024, 2650, 12400, 0.00, 2491, 12136, 0.00, 582, 2107, 0.00, 582, 2107, 0.03, 582, 2107, 0.03, 582, 2107, 0.04, 582, 2107, 0.05, 582, 2107, 0.06, 582, 2107, 0.07, 582, 2107, 0.07, 582, 2107, 0.08, 582, 2107, 0.09, 582, 2107, 0.10
h_025, 1024, 15102, 0.00, 924, 14061, 0.00, 924, 14019, 0.01, 924, 14003, 137.86, 924, 14019, 137.87, 924, 14019, 137.88, 924, 14019, 137.89, 924, 14019, 137.90, 924, 14019, 137.91, 924, 14019, 137.92, 924, 14019, 137.93, 924, 14019, 137.94, 924, 14019, 137.96
h_026, 2048, 14725, 0.00, 1190, 10365, 0.00, 1190, 10333, 0.01, 1190, 10322, 0.60, 1190, 10333, 0.62, 1190, 10333, 0.64, 1190, 10333, 0.66, 1190, 10333, 0.68, 1190, 10333, 0.70, 1190, 10333, 0.71, 1190, 10333, 0.72, 1190, 10333, 0.73, 1190, 10333, 0.74
h_027, 2048, 14738, 0.00, 1173, 10012, 0.00, 1173, 9973, 0.01, 1173, 9970, 0.70, 1173, 9973, 0.71, 1173, 9973, 0.72, 1173, 9973, 0.73, 1173, 9973, 0.74, 1173, 9973, 0.75, 1173, 9973, 0.76, 1173, 9973, 0.77, 1173, 9973, 0.78, 1173, 9973, 0.79
h_028, 3588, 16698, 0.00, 3363, 16356, 0.00, 770, 2842, 0.01, 770, 2842, 0.04, 770, 2842, 0.05, 770, 2842, 0.05, 770, 2842, 0.06, 770, 2842, 0.07, 770, 2842, 0.07, 770, 2842, 0.08, 770, 2842, 0.09, 770, 2842, 0.10, 770, 2842, 0.10
h_029, 1024, 19861, 0.00, 980, 18927, 0.00, 980, 18849, 0.01, 980, 18835, 1.99, 980, 18849, 2.01, 980, 18849, 2.03, 980, 18849, 2.05, 980, 18849, 2.06, 980, 18849, 2.09, 980, 18849, 2.10, 980, 18849, 2.12, 980, 18849, 2.14, 980, 18849, 2.16
h_030, 2048, 18851, 0.00, 1437, 14851, 0.00, 1437, 14831, 0.01, 1437, 14796, 0.68, 1437, 14831, 0.69, 1437, 14831, 0.70, 1437, 14831, 0.72, 1437, 14831, 0.73, 1437, 14831, 0.74, 1437, 14831, 0.75, 1437, 14831, 0.77, 1437, 14831, 0.78, 1437, 14831, 0.80
h_031, 2048, 18876, 0.00, 1477, 14855, 0.00, 1477, 14835, 0.01, 1477, 14834, 0.42, 1477, 14835, 0.43, 1477, 14835, 0.45, 1477, 14835, 0.47, 1477, 14835, 0.49, 1477, 14835, 0.50, 1477, 14835, 0.51, 1477, 14835, 0.52, 1477, 14835, 0.54, 1477, 14835, 0.56
h_032, 2048, 20942, 0.00, 1570, 17192, 0.00, 1570, 17087, 0.01, 1570, 16938, 0.67, 1570, 17087, 0.70, 1570, 17087, 0.73, 1570, 17087, 0.75, 1570, 17087, 0.76, 1570, 17087, 0.78, 1570, 17087, 0.80, 1570, 17087, 0.82, 1570, 17087, 0.83, 1570, 17087, 0.85
h_033, 6301, 20777, 0.00, 1281, 8374, 0.00, 1281, 8372, 0.01, 1281, 8372, 0.10, 1281, 8372, 0.11, 1281, 8372, 0.12, 1281, 8372, 0.13, 1281, 8372, 0.14, 1281, 8372, 0.15, 1281, 8372, 0.16, 1281, 8372, 0.17, 1281, 8372, 0.18, 1281, 8372, 0.19
h_034, 4983, 22602, 0.00, 4539, 21923, 0.00, 1248, 4501, 0.01, 1248, 4501, 0.07, 1248, 4501, 0.08, 1248, 4501, 0.09, 1248, 4501, 0.10, 1248, 4501, 0.12, 1248, 4501, 0.13, 1248, 4501, 0.14, 1248, 4501, 0.15, 1248, 4501, 0.16, 1248, 4501, 0.18
h_035, 7966, 30498, 0.00, 4524, 19788, 0.01, 1298, 4843, 0.02, 893, 2653, 0.05, 893, 2653, 0.08, 1288, 4799, 0.10, 893, 2653, 0.13, 893, 2653, 0.16, 893, 2653, 0.19, 893, 2653, 0.22, 893, 2653, 0.24, 901, 2677, 0.27, 893, 2653, 0.30
h_036, 7957, 30671, 0.00, 4432, 19566, 0.01, 1501, 5564, 0.02, 942, 2866, 0.06, 942, 2866, 0.09, 1501, 5563, 0.11, 942, 2866, 0.15, 942, 2866, 0.18, 942, 2866, 0.22, 942, 2866, 0.27, 942, 2866, 0.31, 1033, 3102, 0.34, 942, 2866, 0.39
h_037, 7941, 30814, 0.00, 4533, 20374, 0.01, 1895, 7772, 0.04, 1293, 4184, 0.11, 1293, 4184, 0.18, 1895, 7772, 0.22, 1293, 4184, 0.28, 1293, 4184, 0.34, 1293, 4184, 0.39, 1293, 4184, 0.43, 1293, 4184, 0.47, 1293, 4184, 0.51, 1293, 4184, 0.56
h_038, 10876, 39994, 0.00, 2828, 17096, 0.01, 2828, 17090, 0.01, 2828, 17090, 0.31, 2828, 17090, 0.34, 2828, 17090, 0.38, 2828, 17090, 0.41, 2828, 17090, 0.44, 2828, 17090, 0.46, 2828, 17090, 0.48, 2828, 17090, 0.50, 2828, 17090, 0.52, 2828, 17090, 0.54
h_039, 9473, 43691, 0.00, 8814, 42698, 0.01, 2302, 8422, 0.02, 2302, 8422, 0.13, 2302, 8422, 0.15, 2302, 8422, 0.17, 2302, 8422, 0.20, 2302, 8422, 0.22, 2302, 8422, 0.24, 2302, 8422, 0.26, 2302, 8422, 0.28, 2302, 8422, 0.31, 2302, 8422, 0.34
h_040, 8124, 45091, 0.00, 5893, 36331, 0.01, 2560, 12012, 0.08, 1968, 7469, 0.35, 1970, 7509, 0.56, 2414, 10789, 0.71, 1970, 7509, 0.87, 1970, 7509, 1.01, 1970, 7509, 1.17, 1970, 7523, 1.30, 1970, 7509, 1.44, 1994, 7651, 1.59, 1970, 7509, 1.80
h_041, 8111, 45139, 0.00, 6046, 37138, 0.01, 2902, 14332, 0.08, 2099, 8371, 0.34, 2105, 8432, 0.54, 2676, 12656, 0.70, 2101, 8409, 0.91, 2105, 8432, 1.11, 2101, 8409, 1.35, 2101, 8419, 1.55, 2101, 8409, 1.77, 2117, 8611, 1.97, 2101, 8409, 2.20
h_042, 8128, 45262, 0.00, 5960, 36707, 0.01, 2722, 13340, 0.11, 2076, 8129, 0.46, 2077, 8160, 0.64, 2534, 11923, 0.78, 2077, 8160, 0.95, 2077, 8160, 1.12, 2077, 8160, 1.30, 2077, 8170, 1.46, 2077, 8160, 1.71, 2098, 8379, 1.95, 2077, 8160, 2.22
h_043, 8113, 50901, 0.00, 5593, 38208, 0.01, 1893, 10024, 0.06, 936, 3009, 0.17, 941, 3054, 0.28, 1646, 8050, 0.38, 941, 3054, 0.49, 941, 3054, 0.65, 941, 3054, 0.81, 941, 3054, 0.98, 941, 3054, 1.09, 985, 3325, 1.19, 941, 3054, 1.30
h_044, 8119, 51806, 0.00, 5349, 33424, 0.01, 728, 3395, 0.03, 336, 788, 0.06, 336, 788, 0.10, 720, 3341, 0.12, 336, 788, 0.15, 336, 788, 0.19, 336, 788, 0.23, 336, 788, 0.26, 336, 788, 0.30, 389, 917, 0.33, 336, 788, 0.36
h_045, 8092, 54189, 0.00, 6342, 46146, 0.01, 4918, 30031, 0.16, 4272, 22504, 1.38, 4387, 24475, 2.00, 4528, 26042, 2.71, 4342, 24088, 3.50, 4387, 24475, 4.43, 4331, 23962, 5.59, 4360, 24517, 6.43, 4331, 23962, 7.42, 4341, 24055, 8.56, 4331, 23962, 9.61
h_046, 8088, 54350, 0.00, 6178, 45806, 0.01, 4624, 29188, 0.16, 3939, 21885, 1.78, 4112, 23782, 2.41, 4145, 24550, 3.08, 4000, 23134, 3.76, 4112, 23782, 4.71, 3973, 22825, 5.69, 3983, 23118, 6.57, 3973, 22825, 7.83, 3975, 22920, 8.79, 3973, 22825, 9.64
h_047, 8071, 54807, 0.00, 6200, 46828, 0.01, 4838, 30779, 0.13, 4240, 23686, 1.64, 4479, 26562, 2.42, 4499, 27455, 2.94, 4381, 25960, 3.55, 4479, 26562, 4.16, 4364, 25754, 5.30, 4372, 26029, 6.17, 4364, 25754, 7.15, 4368, 25856, 8.04, 4364, 25754, 8.79
h_048, 8073, 54891, 0.00, 6281, 47073, 0.01, 5088, 32578, 0.13, 4388, 24732, 2.07, 4607, 27396, 2.90, 4624, 27875, 3.77, 4458, 26212, 4.82, 4607, 27396, 5.46, 4455, 26170, 6.43, 4484, 26631, 7.14, 4455, 26170, 8.44, 4471, 26337, 9.48, 4455, 26170, 10.77
h_049, 8099, 57468, 0.00, 5550, 39687, 0.01, 813, 3884, 0.03, 427, 1065, 0.09, 427, 1065, 0.14, 805, 3794, 0.17, 427, 1065, 0.22, 427, 1065, 0.27, 427, 1065, 0.32, 427, 1065, 0.37, 427, 1065, 0.42, 439, 1128, 0.47, 427, 1065, 0.52
h_050, 22687, 54705, 0.00, 3168, 15637, 0.01, 3166, 15621, 0.02, 3166, 15621, 0.20, 3166, 15621, 0.22, 3166, 15621, 0.23, 3166, 15621, 0.25, 3166, 15621, 0.27, 3166, 15621, 0.29, 3166, 15621, 0.31, 3166, 15621, 0.33, 3166, 15621, 0.35, 3166, 15621, 0.37
h_051, 8170, 71995, 0.00, 6451, 61092, 0.01, 4061, 30029, 0.27, 2721, 15217, 1.62, 2791, 16119, 2.71, 3298, 20919, 3.50, 2775, 15922, 4.25, 2791, 16119, 4.96, 2775, 15922, 6.03, 2775, 16009, 6.75, 2775, 15922, 7.56, 2874, 16773, 8.32, 2775, 15922, 9.39
h_052, 8171, 72700, 0.00, 6488, 61472, 0.01, 3958, 28691, 0.18, 2564, 14057, 1.13, 2657, 15343, 1.84, 3217, 19953, 2.92, 2639, 15137, 3.80, 2657, 15343, 4.51, 2639, 15137, 5.38, 2643, 15205, 6.07, 2639, 15137, 6.85, 2690, 15693, 7.65, 2639, 15137, 8.84
h_053, 8178, 73399, 0.00, 6648, 62965, 0.01, 4208, 30717, 0.25, 2800, 15331, 1.51, 2924, 16963, 2.57, 3479, 22370, 3.41, 2874, 16662, 4.14, 2924, 16963, 4.85, 2874, 16662, 5.60, 2874, 16701, 6.28, 2874, 16662, 7.03, 2931, 17066, 7.72, 2874, 16662, 8.74
h_054, 14882, 67834, 0.00, 13640, 65884, 0.01, 3732, 13600, 0.03, 3732, 13600, 0.23, 3732, 13600, 0.26, 3732, 13600, 0.30, 3732, 13600, 0.34, 3732, 13600, 0.37, 3732, 13600, 0.41, 3732, 13600, 0.44, 3732, 13600, 0.48, 3732, 13600, 0.51, 3732, 13600, 0.55
h_055, 15268, 74339, 0.00, 14802, 73681, 0.01, 2647, 9718, 0.03, 2647, 9718, 0.17, 2647, 9718, 0.21, 2647, 9718, 0.24, 2647, 9718, 0.28, 2647, 9718, 0.31, 2647, 9718, 0.34, 2647, 9718, 0.37, 2647, 9718, 0.41, 2647, 9718, 0.44, 2647, 9718, 0.48
h_056, 8185, 82550, 0.00, 5999, 56593, 0.01, 1943, 10996, 0.09, 1144, 4078, 0.28, 1144, 4082, 0.45, 1605, 7637, 0.62, 1144, 4082, 0.80, 1144, 4082, 0.97, 1144, 4082, 1.14, 1144, 4082, 1.31, 1144, 4082, 1.56, 1169, 4288, 1.80, 1144, 4082, 2.07
h_057, 8170, 83083, 0.00, 6168, 61851, 0.01, 2070, 12087, 0.09, 1182, 4542, 0.44, 1203, 4704, 0.64, 1746, 8354, 0.89, 1199, 4680, 1.07, 1203, 4704, 1.25, 1199, 4680, 1.43, 1199, 4681, 1.61, 1199, 4680, 1.79, 1227, 4873, 1.96, 1199, 4680, 2.15
h_058, 8185, 92304, 0.00, 7772, 89638, 0.01, 7581, 81402, 0.17, 7473, 78041, 2.88, 7503, 79792, 3.58, 7518, 80006, 4.30, 7491, 79647, 5.32, 7503, 79792, 6.03, 7488, 79584, 7.02, 7488, 79650, 7.74, 7488, 79584, 8.68, 7488, 79602, 9.62, 7488, 79584, 10.78
h_059, 7115, 103689, 0.00, 1109, 35582, 0.01, 1067, 32357, 0.05, 1065, 32162, 2.83, 1066, 32267, 2.97, 1066, 32267, 3.12, 1066, 32267, 3.26, 1066, 32267, 3.36, 1066, 32267, 3.44, 1066, 32269, 3.50, 1066, 32267, 3.59, 1066, 32267, 3.72, 1066, 32267, 3.86
h_060, 8190, 110532, 0.00, 6408, 85910, 0.01, 4080, 36777, 0.32, 2408, 14238, 2.40, 2619, 17234, 3.52, 2909, 20066, 4.86, 2514, 16267, 6.41, 2619, 17234, 7.56, 2514, 16267, 8.83, 2532, 16459, 10.11, 2514, 16267, 12.04, 2542, 16531, 13.45, 2514, 16267, 14.78
h_061, 8183, 112798, 0.00, 6468, 87485, 0.01, 4174, 38212, 0.25, 2495, 14569, 2.01, 2664, 16883, 3.38, 2981, 20238, 4.91, 2593, 16152, 6.29, 2664, 16883, 8.04, 2593, 16151, 9.66, 2621, 16459, 11.33, 2593, 16151, 13.11, 2585, 16136, 15.13, 2593, 16151, 17.29
h_062, 16309, 104900, 0.00, 13666, 93253, 0.01, 8524, 46712, 0.20, 6560, 29814, 1.10, 6564, 29869, 2.18, 8078, 42747, 2.93, 6564, 29869, 4.08, 6564, 29869, 5.19, 6564, 29869, 6.18, 6564, 29889, 7.17, 6564, 29869, 8.32, 6629, 30352, 9.12, 6564, 29869, 9.87
h_063, 36682, 88328, 0.00, 5041, 28001, 0.01, 5041, 27997, 0.03, 5041, 27997, 0.43, 5041, 27997, 0.48, 5041, 27997, 0.54, 5041, 27997, 0.59, 5041, 27997, 0.65, 5041, 27997, 0.70, 5041, 27997, 0.74, 5041, 27997, 0.80, 5041, 27997, 0.85, 5041, 27997, 0.91
h_064, 23131, 107151, 0.00, 21567, 104678, 0.02, 5371, 19656, 0.05, 5371, 19656, 0.37, 5371, 19656, 0.42, 5371, 19656, 0.48, 5371, 19656, 0.54, 5371, 19656, 0.59, 5371, 19656, 0.65, 5371, 19656, 0.70, 5371, 19656, 0.76, 5371, 19656, 0.82, 5371, 19656, 0.88
h_065, 26475, 106762, 0.00, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03
h_066, 16357, 119886, 0.00, 15159, 114493, 0.01, 11023, 70020, 0.21, 8242, 40788, 1.55, 8242, 40793, 2.80, 10811, 67379, 3.55, 8242, 40793, 4.59, 8242, 40793, 5.41, 8242, 40793, 6.22, 8242, 40796, 7.01, 8242, 40793, 7.81, 8331, 41643, 8.53, 8242, 40793, 9.33
h_067, 8191, 138733, 0.00, 7974, 135505, 0.01, 7622, 110477, 0.39, 6827, 76468, 6.71, 7002, 85833, 9.88, 7119, 89249, 13.64, 6933, 83989, 18.64, 7002, 85833, 21.86, 6933, 83989, 26.71, 6934, 84193, 31.11, 6933, 83989, 35.62, 6950, 84481, 39.16, 6933, 83989, 42.96
h_068, 25678, 121390, 0.00, 24284, 119261, 0.02, 5397, 19780, 0.06, 5397, 19780, 0.39, 5397, 19780, 0.45, 5397, 19780, 0.51, 5397, 19780, 0.57, 5397, 19780, 0.66, 5397, 19780, 0.73, 5397, 19780, 0.78, 5397, 19780, 0.85, 5397, 19780, 0.91, 5397, 19780, 0.98
h_069, 8187, 156904, 0.00, 8118, 156328, 0.01, 8033, 143696, 0.20, 7917, 138586, 2.54, 7923, 139958, 3.93, 7975, 141574, 4.87, 7923, 139989, 6.16, 7923, 139958, 7.45, 7921, 139945, 8.83, 7921, 140430, 10.35, 7921, 139945, 12.33, 7922, 140021, 14.03, 7921, 139945, 16.20
h_070, 8192, 168293, 0.00, 8192, 168293, 0.01, 8192, 168293, 0.06, 8192, 168293, 2.37, 8192, 168293, 2.57, 8192, 168293, 2.79, 8192, 168293, 2.99, 8192, 168293, 3.19, 8192, 168293, 3.41, 8192, 168293, 3.54, 8192, 168293, 3.76, 8192, 168293, 3.97, 8192, 168293, 4.18
h_071, 8192, 168714, 0.00, 8185, 168612, 0.01, 8131, 143821, 0.17, 6846, 85142, 3.61, 6886, 86866, 6.83, 7551, 112354, 9.51, 6881, 86727, 11.91, 6886, 86866, 14.53, 6881, 86727, 17.35, 6880, 86829, 19.81, 6881, 86727, 22.64, 6915, 88365, 25.09, 6881, 86727, 27.90
h_072, 32078, 149020, 0.00, 29907, 145557, 0.03, 7308, 26795, 0.08, 7308, 26795, 0.54, 7308, 26795, 0.62, 7308, 26795, 0.70, 7308, 26795, 0.78, 7308, 26795, 0.85, 7308, 26795, 0.99, 7308, 26795, 1.10, 7308, 26795, 1.23, 7308, 26795, 1.35, 7308, 26795, 1.48
h_073, 16362, 166938, 0.00, 14889, 158137, 0.01, 14486, 145950, 0.47, 14201, 141104, 11.09, 14341, 143768, 13.43, 14292, 143586, 16.30, 14283, 143335, 19.44, 14341, 143768, 21.91, 14266, 143170, 25.42, 14289, 143365, 28.11, 14266, 143170, 31.61, 14266, 143180, 35.02, 14266, 143170, 39.53
h_074, 16370, 169955, 0.00, 14826, 156883, 0.01, 10383, 85143, 0.49, 6802, 40000, 4.30, 6988, 41743, 6.68, 8780, 61178, 10.00, 6956, 41433, 12.28, 6988, 41743, 14.60, 6956, 41433, 18.23, 6960, 41568, 20.48, 6956, 41433, 23.29, 7141, 43168, 25.35, 6956, 41433, 28.79
h_075, 34978, 169522, 0.00, 33733, 167746, 0.03, 6272, 22917, 0.08, 6272, 22917, 0.48, 6272, 22917, 0.56, 6272, 22917, 0.65, 6272, 22917, 0.73, 6272, 22917, 0.81, 6272, 22917, 0.90, 6272, 22917, 0.97, 6272, 22917, 1.06, 6272, 22917, 1.18, 6272, 22917, 1.31
h_076, 36705, 170621, 0.00, 34231, 166748, 0.03, 8543, 31076, 0.10, 8543, 31076, 0.91, 8543, 31076, 1.05, 8543, 31076, 1.15, 8543, 31076, 1.24, 8543, 31076, 1.33, 8543, 31076, 1.43, 8543, 31076, 1.52, 8543, 31076, 1.61, 8543, 31076, 1.71, 8543, 31076, 1.81
h_077, 62586, 147892, 0.00, 8094, 44445, 0.03, 8083, 44392, 0.08, 8083, 44392, 0.94, 8083, 44392, 1.06, 8083, 44392, 1.18, 8083, 44392, 1.30, 8083, 44392, 1.42, 8083, 44392, 1.54, 8083, 44392, 1.64, 8083, 44392, 1.77, 8083, 44392, 1.89, 8083, 44392, 2.00
h_078, 8191, 204075, 0.00, 8180, 203963, 0.01, 8175, 199081, 0.18, 8160, 198079, 3.00, 8168, 198713, 3.85, 8163, 198631, 5.43, 8160, 198512, 6.90, 8168, 198713, 7.55, 8160, 198512, 8.87, 8160, 198518, 10.23, 8160, 198512, 11.56, 8160, 198512, 12.87, 8160, 198512, 14.43
h_079, 16382, 216334, 0.00, 16017, 213524, 0.02, 15858, 198257, 0.34, 15653, 192515, 8.43, 15717, 195516, 11.13, 15719, 195726, 13.29, 15694, 195289, 15.44, 15717, 195516, 18.08, 15686, 195175, 21.35, 15691, 195322, 23.36, 15686, 195175, 26.87, 15687, 195200, 29.94, 15686, 195175, 34.11
h_080, 24759, 227991, 0.00, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06, 5, 10, 0.06
h_081, 32662, 224254, 0.00, 23925, 141450, 0.30, 23872, 141140, 0.59, 23884, 141224, 1.01, 23885, 141184, 1.34, 23832, 140916, 1.83, 23859, 141036, 2.16, 23823, 140862, 2.50, 23877, 141176, 2.90, 23895, 141308, 3.25, 23898, 141280, 3.60, 23899, 141328, 3.93, 23903, 141340, 4.26
h_082, 48665, 222764, 0.00, 44735, 216441, 0.04, 11877, 43419, 0.12, 11877, 43419, 0.99, 11877, 43419, 1.11, 11877, 43419, 1.25, 11877, 43419, 1.37, 11877, 43419, 1.50, 11877, 43419, 1.64, 11877, 43419, 1.75, 11877, 43419, 1.88, 11877, 43419, 2.02, 11877, 43419, 2.15
h_083, 32735, 256256, 0.00, 30893, 247080, 0.03, 24661, 164765, 0.40, 19872, 108095, 2.99, 19876, 108147, 5.10, 24133, 157678, 6.75, 19876, 108147, 9.33, 19876, 108147, 11.70, 19876, 108147, 14.14, 19876, 108154, 15.96, 19876, 108147, 18.27, 20010, 109491, 19.86, 19876, 108147, 22.22
h_084, 16383, 273584, 0.00, 14952, 243441, 0.02, 10832, 114331, 0.97, 6505, 42475, 8.98, 6897, 47334, 13.82, 8454, 66629, 19.65, 6803, 46261, 24.73, 6897, 47334, 29.32, 6803, 46262, 34.84, 6810, 46702, 40.34, 6803, 46262, 46.73, 6989, 48212, 51.40, 6803, 46262, 57.06
h_085, 16384, 283794, 0.00, 16363, 283600, 0.02, 16306, 253838, 0.38, 16009, 239064, 5.07, 16023, 243929, 7.47, 16187, 248900, 10.33, 16010, 243562, 12.79, 16023, 243929, 16.20, 16010, 243562, 20.11, 16010, 244334, 22.40, 16010, 243562, 25.89, 16012, 243844, 28.03, 16010, 243562, 30.82
h_086, 8192, 295951, 0.00, 8173, 295758, 0.01, 8173, 294698, 0.15, 8171, 294479, 34.68, 8171, 294611, 35.12, 8171, 294611, 35.62, 8171, 294611, 36.11, 8171, 294611, 36.82, 8171, 294611, 37.46, 8171, 294613, 37.77, 8171, 294611, 38.52, 8171, 294611, 39.25, 8171, 294611, 39.99
h_087, 58960, 269439, 0.00, 54119, 261749, 0.05, 14650, 53593, 0.19, 14650, 53593, 1.52, 14650, 53593, 1.67, 14650, 53593, 1.83, 14650, 53593, 2.02, 14650, 53593, 2.19, 14650, 53593, 2.36, 14650, 53593, 2.50, 14650, 53593, 2.66, 14650, 53593, 2.84, 14650, 53593, 3.04
h_088, 60892, 286474, 0.00, 57367, 281017, 0.05, 12900, 47422, 0.15, 12900, 47422, 1.19, 12900, 47422, 1.34, 12900, 47422, 1.50, 12900, 47422, 1.72, 12900, 47422, 1.90, 12900, 47422, 2.06, 12900, 47422, 2.20, 12900, 47422, 2.37, 12900, 47422, 2.52, 12900, 47422, 2.69
h_089, 8192, 358201, 0.00, 8192, 358201, 0.01, 8192, 351705, 0.23, 8191, 351194, 9.78, 8191, 351643, 10.93, 8191, 351643, 11.82, 8191, 351643, 12.56, 8191, 351643, 13.31, 8191, 351643, 14.09, 8191, 351644, 14.66, 8191, 351643, 15.44, 8191, 351645, 16.06, 8191, 351643, 16.85
h_090, 16382, 353824, 0.00, 16220, 352445, 0.02, 16197, 349054, 0.36, 16179, 348277, 4.61, 16179, 348541, 6.07, 16184, 348763, 7.99, 16179, 348541, 10.19, 16179, 348541, 11.96, 16179, 348541, 13.83, 16179, 348549, 15.66, 16179, 348541, 17.73, 16179, 348541, 19.67, 16179, 348541, 21.92
h_091, 16384, 354031, 0.00, 16220, 352560, 0.02, 16200, 349181, 0.29, 16196, 348692, 3.64, 16196, 349039, 4.58, 16197, 349077, 5.43, 16196, 349039, 6.48, 16196, 349039, 7.71, 16196, 349039, 9.25, 16196, 349047, 10.35, 16196, 349039, 11.92, 16196, 349039, 13.44, 16196, 349039, 14.71
h_092, 63674, 306833, 0.00, 61115, 302870, 0.05, 11959, 43682, 0.16, 11959, 43682, 1.40, 11959, 43682, 1.55, 11959, 43682, 1.72, 11959, 43682, 1.88, 11959, 43682, 2.03, 11959, 43682, 2.20, 11959, 43682, 2.35, 11959, 43682, 2.52, 11959, 43682, 2.68, 11959, 43682, 2.85
h_093, 32748, 363878, 0.00, 31835, 357988, 0.03, 30418, 296031, 0.76, 29423, 271969, 11.01, 29537, 278550, 15.14, 30072, 288620, 19.09, 29448, 277277, 25.08, 29537, 278550, 30.25, 29444, 277205, 35.77, 29457, 279101, 40.49, 29444, 277205, 46.25, 29445, 277424, 51.26, 29444, 277205, 57.40
h_094, 68946, 335845, 0.00, 66705, 332553, 0.06, 12115, 44357, 0.18, 12115, 44357, 1.20, 12115, 44357, 1.37, 12115, 44357, 1.54, 12115, 44357, 1.74, 12115, 44357, 1.98, 12115, 44357, 2.25, 12115, 44357, 2.48, 12115, 44357, 2.75, 12115, 44357, 3.02, 12115, 44357, 3.24
