id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
e_098, 16245, 107319, 0.00, 12731, 80615, 0.01, 684, 2842, 0.05, 364, 810, 0.10, 364, 810, 0.16, 364, 810, 0.21, 684, 2842, 0.25, 684, 2842, 0.28, 364, 810, 0.33, 684, 2842, 0.36, 684, 2842, 0.40, 684, 2842, 0.43, 684, 2842, 0.47
e_099, 8061, 38175, 0.00, 6290, 31553, 0.01, 430, 1708, 0.02, 243, 510, 0.04, 243, 510, 0.07, 243, 510, 0.09, 430, 1708, 0.11, 430, 1708, 0.12, 243, 510, 0.14, 430, 1708, 0.16, 430, 1708, 0.17, 430, 1708, 0.19, 430, 1708, 0.20
e_100, 32735, 246591, 0.00, 31059, 236551, 0.03, 5665, 35328, 0.18, 1879, 4618, 0.56, 1879, 4618, 0.93, 2273, 5638, 1.25, 5612, 34854, 1.59, 5612, 34854, 1.85, 2263, 5601, 2.07, 5665, 35328, 2.23, 5665, 35328, 2.46, 5640, 35258, 2.64, 5640, 35258, 2.84
e_101, 32724, 246723, 0.00, 30942, 236317, 0.03, 6021, 38661, 0.17, 2102, 5054, 0.58, 2102, 5054, 0.94, 2102, 5054, 1.29, 5978, 38320, 1.54, 5978, 38320, 1.75, 2102, 5054, 1.98, 6021, 38661, 2.12, 6021, 38661, 2.27, 6021, 38653, 2.42, 6021, 38653, 2.58
e_102, 16384, 73685, 0.00, 15538, 69031, 0.01, 6900, 25776, 0.14, 5113, 16194, 0.39, 5113, 16194, 0.61, 5113, 16194, 0.82, 6900, 25776, 0.95, 6900, 25776, 1.08, 5113, 16194, 1.27, 6900, 25776, 1.40, 6919, 25848, 1.50, 6900, 25776, 1.66, 6900, 25776, 1.86
e_103, 16384, 77536, 0.00, 7515, 27140, 0.06, 7515, 27140, 0.10, 7456, 26906, 0.17, 7507, 27096, 0.21, 7515, 27140, 0.25, 7506, 27086, 0.29, 7494, 27068, 0.33, 7465, 26960, 0.38, 7515, 27140, 0.41, 7507, 27098, 0.46, 7507, 27096, 0.49, 7515, 27140, 0.53
e_104, 16384, 77432, 0.00, 7718, 27754, 0.06, 7709, 27714, 0.10, 7718, 27754, 0.17, 7623, 27374, 0.22, 7638, 27416, 0.26, 7629, 27384, 0.30, 7718, 27754, 0.35, 7674, 27582, 0.40, 7636, 27408, 0.47, 7642, 27430, 0.54, 7623, 27362, 0.60, 7709, 27706, 0.67
e_105, 2048, 10584, 0.00, 744, 4739, 0.00, 743, 4687, 0.00, 743, 4671, 2.52, 743, 4687, 2.53, 743, 4687, 2.54, 743, 4687, 2.54, 743, 4687, 2.54, 743, 4687, 3.90, 743, 4687, 3.90, 743, 4671, 5.35, 743, 4687, 5.36, 743, 4687, 5.72
e_106, 16349, 119809, 0.00, 15102, 113570, 0.01, 10785, 68565, 0.19, 8017, 40370, 0.95, 8018, 40384, 1.61, 8076, 40904, 2.15, 10445, 64695, 2.52, 10443, 64673, 2.85, 8064, 40762, 3.24, 10783, 68550, 3.49, 10783, 68541, 3.82, 10754, 68209, 4.18, 10752, 68206, 4.48
e_107, 16316, 104833, 0.00, 13722, 93444, 0.01, 8470, 46905, 0.19, 6498, 29524, 1.08, 6520, 29677, 1.81, 6730, 31263, 2.32, 8040, 42363, 2.66, 8006, 42167, 3.00, 6567, 30273, 3.33, 8447, 46696, 3.55, 8401, 46335, 3.79, 8330, 45873, 4.08, 8323, 45787, 4.48
e_108, 2048, 30272, 0.00, 2043, 30259, 0.00, 2011, 28323, 0.01, 1686, 19908, 0.09, 1686, 19908, 0.15, 1686, 19910, 0.21, 2007, 28227, 0.23, 2007, 28227, 0.25, 1686, 19910, 0.31, 2011, 28323, 0.32, 2011, 28323, 0.33, 2011, 28321, 0.35, 2011, 28321, 0.37
e_109, 16382, 149298, 0.00, 6242, 28840, 0.08, 6228, 28728, 0.13, 6242, 28840, 0.20, 6242, 28840, 0.26, 6242, 28840, 0.33, 6242, 28840, 0.40, 6242, 28840, 0.48, 6242, 28840, 0.56, 6242, 28840, 0.63, 6242, 28840, 0.68, 6242, 28840, 0.73, 6242, 28840, 0.77
e_110, 2048, 6990, 0.00, 613, 3121, 0.00, 611, 3083, 0.00, 611, 3069, 1.50, 611, 3083, 1.50, 611, 3083, 1.50, 611, 3083, 1.51, 611, 3083, 1.51, 611, 3083, 2.28, 611, 3083, 2.28, 611, 3069, 2.92, 611, 3083, 2.92, 611, 3083, 3.07
e_111, 2048, 31904, 0.00, 1241, 12812, 0.02, 1241, 12812, 0.03, 1241, 12812, 0.06, 1241, 12812, 0.08, 1241, 12812, 0.10, 1241, 12812, 0.11, 1241, 12812, 0.13, 1241, 12812, 0.15, 1241, 12812, 0.16, 1241, 12812, 0.18, 1241, 12812, 0.19, 1241, 12812, 0.21
e_112, 2048, 30308, 0.00, 2048, 30308, 0.00, 1981, 28075, 0.01, 1664, 19725, 0.10, 1664, 19725, 0.17, 1666, 19775, 0.23, 1970, 27819, 0.26, 1970, 27819, 0.28, 1664, 19731, 0.34, 1981, 28075, 0.35, 1981, 28075, 0.36, 1981, 28067, 0.38, 1981, 28067, 0.39
e_113, 1024, 25750, 0.00, 664, 11626, 0.01, 664, 11626, 0.01, 664, 11626, 0.03, 664, 11626, 0.04, 664, 11626, 0.04, 664, 11626, 0.05, 664, 11626, 0.05, 664, 11626, 0.06, 664, 11626, 0.07, 664, 11626, 0.07, 664, 11626, 0.08, 664, 11626, 0.09
e_114, 2044, 23899, 0.00, 2001, 23591, 0.00, 1933, 19544, 0.03, 1813, 16599, 0.49, 1837, 17696, 0.67, 1860, 18032, 0.76, 1896, 18793, 0.81, 1876, 18510, 0.89, 1815, 17475, 0.98, 1933, 19474, 1.02, 1927, 18632, 1.08, 1931, 19492, 1.12, 1931, 19482, 1.23
e_115, 32766, 304304, 0.00, 32537, 303055, 0.03, 29229, 259159, 0.26, 20708, 127527, 2.29, 20708, 127527, 4.05, 20720, 127638, 5.57, 29162, 258035, 6.06, 29162, 258035, 6.57, 20719, 127625, 7.74, 29229, 259159, 8.16, 29229, 259159, 8.56, 29212, 259007, 9.14, 29212, 259007, 9.76
e_116, 1024, 24462, 0.00, 1024, 24462, 0.00, 1019, 23171, 0.01, 938, 19654, 0.07, 938, 19654, 0.12, 938, 19657, 0.16, 1011, 22841, 0.18, 1011, 22841, 0.21, 938, 19657, 0.24, 1019, 23171, 0.25, 1019, 23171, 0.26, 1019, 23168, 0.28, 1019, 23168, 0.29
e_117, 32764, 304790, 0.00, 32505, 303380, 0.03, 29455, 261485, 0.29, 20471, 124413, 2.16, 20471, 124413, 3.97, 20475, 124460, 5.37, 29427, 260947, 5.86, 29427, 260947, 6.54, 20474, 124447, 8.15, 29455, 261485, 8.61, 29455, 261485, 9.07, 29452, 261450, 9.58, 29452, 261450, 10.06
e_118, 32711, 240624, 0.00, 29866, 226347, 0.03, 21797, 134183, 0.52, 17359, 87646, 3.55, 17381, 87968, 5.70, 17565, 89745, 7.42, 20855, 123388, 8.46, 20852, 123363, 9.47, 17462, 88917, 10.48, 21779, 133971, 11.18, 21777, 133834, 11.76, 21611, 132526, 12.44, 21597, 132356, 13.40
e_119, 32751, 272707, 0.00, 31628, 266728, 0.03, 26485, 194384, 0.35, 21132, 123334, 2.85, 21133, 123353, 5.24, 21213, 124205, 6.81, 26005, 187341, 7.66, 26005, 187331, 8.38, 21191, 124013, 9.78, 26485, 194370, 10.39, 26477, 194307, 11.11, 26366, 193115, 11.93, 26366, 193114, 12.79
e_120, 2048, 28679, 0.00, 2038, 28635, 0.00, 2001, 25511, 0.01, 1822, 20930, 0.10, 1822, 20930, 0.21, 1823, 20977, 0.30, 1989, 25185, 0.34, 1989, 25185, 0.38, 1823, 20977, 0.45, 2001, 25511, 0.47, 2001, 25511, 0.49, 2001, 25499, 0.52, 2001, 25499, 0.55
e_121, 1024, 5480, 0.00, 525, 3412, 0.00, 515, 3295, 0.00, 515, 3292, 0.83, 515, 3293, 0.84, 515, 3295, 0.84, 515, 3295, 0.84, 515, 3295, 0.84, 515, 3295, 1.15, 515, 3293, 1.15, 515, 3294, 1.55, 515, 3295, 1.56, 515, 3295, 1.67
